aqsid,param,dur,year,rows,source_file
483550029,43289,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43289,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43290,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43291,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43331,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43801,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43802,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43803,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43804,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43811,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43813,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43814,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43815,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43817,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43818,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43819,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43820,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43823,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43824,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43826,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43829,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43830,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43831,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43843,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43860,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43954,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,43960,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45109,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45201,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45202,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45203,7,2025,44,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2016,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2017,58,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2018,59,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2019,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2020,51,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2021,57,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2022,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2023,56,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
483550029,45204,7,2024,61,TCEQ_VOCsCanister_2016-2025_HillcrestNueces.txt
